0,0.200000,0,1,0.230000,0.000000,39.945606,NaN,35.464359
1,0.200000,1,2,0.000000,0.000000,33.688255,NaN,35.000000
3,0.200000,4,3,0.000000,0.000000,31.770756,34.683811,35.000000
2,0.200000,2,3,0.000000,0.000000,30.708683,NaN,35.000000
0,0.400000,0,1,0.450000,0.000000,31.140656,NaN,35.427299
1,0.400000,1,2,0.000000,0.000000,31.547516,NaN,35.000000
3,0.400000,4,3,0.000000,0.000000,35.606865,36.271023,35.000000
2,0.400000,2,3,0.000000,0.000000,36.223484,NaN,35.000000
0,0.600000,0,1,0.700001,0.000000,30.230438,35.994900,35.230957
1,0.600000,1,2,0.000000,0.000000,31.139612,36.796543,35.000000
3,0.600000,4,3,0.000000,0.000000,33.793762,35.332340,35.000000
2,0.600000,2,3,0.000000,0.000000,36.390850,30.129745,35.000000
0,0.800000,0,1,0.930001,0.000000,38.471371,36.587898,35.132732
1,0.800000,1,2,0.000000,0.000000,34.390556,34.078228,35.000000
3,0.800000,4,3,0.000000,0.000000,37.578987,35.039906,35.000000
2,0.800000,2,3,0.000000,0.000000,31.384699,31.608665,35.000000
0,1.000000,0,1,1.180001,0.000000,33.430294,36.004780,36.182903
1,1.000000,1,2,0.000000,0.000000,32.531715,34.339260,35.000000
3,1.000000,4,3,0.000000,0.000000,35.468586,34.897369,35.000000
2,1.000000,2,3,0.000000,0.000000,42.412861,31.143604,35.000000
0,1.200000,0,1,1.360002,0.000000,31.766714,37.429054,37.057022
1,1.200000,1,2,0.000000,0.000000,39.803959,35.007595,35.000000
3,1.200000,4,3,0.000000,0.000000,32.389076,34.162422,35.000000
2,1.200000,2,3,0.000000,0.000000,37.440605,31.697556,35.000000
0,1.400000,0,1,1.600002,0.000000,44.664722,37.269821,38.069618
1,1.400000,1,2,0.000000,0.000000,33.178555,35.141121,35.000000
3,1.400000,4,3,0.000000,0.000000,33.489376,35.155033,35.000000
2,1.400000,2,3,0.000000,0.000000,39.596584,32.012978,35.000000
0,1.600000,0,1,1.810002,0.000000,44.695667,38.068016,38.877827
1,1.600000,1,2,0.000000,0.000000,32.426533,35.756207,35.000000
3,1.600000,4,3,0.000000,0.000000,28.236378,35.706482,35.000000
2,1.600000,2,3,0.000000,0.000000,33.067554,32.839077,35.000000
0,1.800000,0,1,2.030003,0.000000,39.544136,39.175186,39.637421
1,1.800000,1,2,0.000000,0.000000,32.540413,34.307983,35.000000
3,1.800000,4,3,0.000000,0.000000,30.211805,35.978283,35.000000
2,1.800000,2,3,0.000000,0.000000,34.563995,33.639503,35.000000
0,2.000000,0,1,2.220003,0.000000,42.356884,38.913013,40.230824
1,2.000000,1,2,0.000000,0.000000,37.711617,33.503403,35.000000
3,2.000000,4,3,0.000000,0.000000,36.733524,35.323185,35.000000
2,2.000000,2,3,0.000000,0.000000,42.947052,33.991596,35.000000
0,2.200000,0,1,2.410003,0.000000,38.993351,39.425747,40.775612
